song,artist,play_time,download_time,username
Eight Miles High,The Byrds,"9Oct2019,4:08pm",2020-03-24 14:53:02.024856,rosiedempsey93
Alex Chilton ,The Replacements,"9Oct2019,4:05pm",2020-03-24 14:53:02.024856,rosiedempsey93
Back on the Chain Gang ,Pretenders,"9Oct2019,4:01pm",2020-03-24 14:53:02.024856,rosiedempsey93
You Really Got Me ,The Kinks,"9Oct2019,3:58pm",2020-03-24 14:53:02.024856,rosiedempsey93
Saint Joe on the School Bus,Marcy Playground,"9Oct2019,3:55pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cosmic Dancer,T. Rex,"9Oct2019,3:50pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sour Girl,Stone Temple Pilots,"9Oct2019,3:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sea Within a Sea,The Horrors,"9Oct2019,3:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fuck the People,The Kills,"9Oct2019,3:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mistaken for Strangers,The National,"9Oct2019,3:24pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mistaken for Strangers,The National,"9Oct2019,3:09pm",2020-03-24 14:53:02.024856,rosiedempsey93
"Holland, 1945",Neutral Milk Hotel,"9Oct2019,3:06pm",2020-03-24 14:53:02.024856,rosiedempsey93
No Pussy Blues,Grinderman,"9Oct2019,3:01pm",2020-03-24 14:53:02.024856,rosiedempsey93
Groove Is In The Heart / California Girls,Crocodiles,"9Oct2019,2:58pm",2020-03-24 14:53:02.024856,rosiedempsey93
all my friends ,LCD Soundsystem,"9Oct2019,2:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Hundred Mile High City,Ocean Colour Scene,"9Oct2019,2:47pm",2020-03-24 14:53:02.024856,rosiedempsey93
Skinned,Blind Melon,"9Oct2019,2:45pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sister Havana,Urge Overkill,"9Oct2019,2:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
A House Is Not A Motel ,Love,"9Oct2019,2:38pm",2020-03-24 14:53:02.024856,rosiedempsey93
Scorpio Rising,Death in Vegas,"9Oct2019,2:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cool For Cats,Squeeze,"9Oct2019,2:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
El President,Drugstore,"9Oct2019,2:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Don't Want to Know If You Are Lonely,Hüsker Dü,"9Oct2019,2:21pm",2020-03-24 14:53:02.024856,rosiedempsey93
Still In Hollywood,Concrete Blonde,"9Oct2019,2:17pm",2020-03-24 14:53:02.024856,rosiedempsey93
A Song From Under The Floorboards ,Magazine,"9Oct2019,2:13pm",2020-03-24 14:53:02.024856,rosiedempsey93
Hobo Humpin' Slobo Babe,Whale,"9Oct2019,2:09pm",2020-03-24 14:53:02.024856,rosiedempsey93
Paint a Vulgar Picture ,The Smiths,"9Oct2019,12:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Holiday in Cambodia,Dead Kennedys,"9Oct2019,12:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Holiday in Cambodia,Dead Kennedys,"9Oct2019,8:41am",2020-03-24 14:53:02.024856,rosiedempsey93
Graduate,Third Eye Blind,"9Oct2019,8:37am",2020-03-24 14:53:02.024856,rosiedempsey93
Sober,Fidlar,"9Oct2019,8:35am",2020-03-24 14:53:02.024856,rosiedempsey93
Time Bomb,Rancid,"9Oct2019,8:32am",2020-03-24 14:53:02.024856,rosiedempsey93
Bewitched,Beat Happening,"9Oct2019,8:29am",2020-03-24 14:53:02.024856,rosiedempsey93
Take The Skinheads Bowling,Camper Van Beethoven,"9Oct2019,8:25am",2020-03-24 14:53:02.024856,rosiedempsey93
Sub,New Order,"9Oct2019,8:20am",2020-03-24 14:53:02.024856,rosiedempsey93
Liberate,Slipknot,"8Oct2019,9:14pm",2020-03-24 14:53:02.024856,rosiedempsey93
Heaven Knows I'm Miserable Now ,The Smiths,"8Oct2019,9:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Days,Kirsty MacColl,"8Oct2019,9:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Days,Kirsty MacColl,"8Oct2019,9:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Walk the Line,Johnny Cash,"8Oct2019,9:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
"Get Me Away from Here, I'm Dying",Belle and Sebastian,"8Oct2019,9:01pm",2020-03-24 14:53:02.024856,rosiedempsey93
Untitled ,The Saints,"8Oct2019,8:58pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Just Don't Know What to Do With Myself,The White Stripes,"8Oct2019,8:55pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Man Who Sold the World,Nirvana,"8Oct2019,8:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Rock 'n' Roll Suicide ,David Bowie,"8Oct2019,8:48pm",2020-03-24 14:53:02.024856,rosiedempsey93
Plateau,Nirvana,"8Oct2019,8:45pm",2020-03-24 14:53:02.024856,rosiedempsey93
Pearly,Cocteau Twins,"8Oct2019,8:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,"8Oct2019,8:38pm",2020-03-24 14:53:02.024856,rosiedempsey93
Duality,Slipknot,"8Oct2019,2:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Fight Song,Marilyn Manson,"8Oct2019,2:38pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shimmy,System of a Down,"8Oct2019,2:36pm",2020-03-24 14:53:02.024856,rosiedempsey93
Welcome to Paradise,Green Day,"8Oct2019,2:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Teenagers From Mars,Misfits,"8Oct2019,2:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Teenagers From Mars,Misfits,"8Oct2019,2:29pm",2020-03-24 14:53:02.024856,rosiedempsey93
I'm Not Okay (I Promise),My Chemical Romance,"8Oct2019,2:29pm",2020-03-24 14:53:02.024856,rosiedempsey93
I'm Not Okay (I Promise),My Chemical Romance,"8Oct2019,2:26pm",2020-03-24 14:53:02.024856,rosiedempsey93
She Hates Me,Puddle of Mudd,"8Oct2019,2:23pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mudshovel,Staind,"8Oct2019,2:18pm",2020-03-24 14:53:02.024856,rosiedempsey93
I'm Shipping Up to Boston,Dropkick Murphys,"8Oct2019,2:15pm",2020-03-24 14:53:02.024856,rosiedempsey93
Drain The Blood,The Distillers,"8Oct2019,2:11pm",2020-03-24 14:53:02.024856,rosiedempsey93
Holiday in Cambodia,Dead Kennedys,"8Oct2019,2:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
Dammit,blink-182,"8Oct2019,2:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
Self Esteem,The Offspring,"8Oct2019,2:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Ace of Spades,Motörhead,"8Oct2019,1:57pm",2020-03-24 14:53:02.024856,rosiedempsey93
Ten Thousand Fists,Disturbed,"8Oct2019,1:53pm",2020-03-24 14:53:02.024856,rosiedempsey93
Coming Undone,Korn,"8Oct2019,1:50pm",2020-03-24 14:53:02.024856,rosiedempsey93
Basket Case,Green Day,"8Oct2019,1:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
mOBSCENE,Marilyn Manson,"8Oct2019,1:43pm",2020-03-24 14:53:02.024856,rosiedempsey93
Violent Pornography,System of a Down,"8Oct2019,1:39pm",2020-03-24 14:53:02.024856,rosiedempsey93
I'm Not Okay (I Promise),My Chemical Romance,"8Oct2019,1:34pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mudshovel,Staind,"8Oct2019,1:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mudshovel,Staind,"8Oct2019,8:34am",2020-03-24 14:53:02.024856,rosiedempsey93
Ugly ,Violent Femmes,"8Oct2019,8:31am",2020-03-24 14:53:02.024856,rosiedempsey93
Freak,Silverchair,"8Oct2019,8:27am",2020-03-24 14:53:02.024856,rosiedempsey93
Plush,Stone Temple Pilots,"8Oct2019,8:22am",2020-03-24 14:53:02.024856,rosiedempsey93
I'll Stick Around,Foo Fighters,"8Oct2019,8:18am",2020-03-24 14:53:02.024856,rosiedempsey93
If You Can't Give Me Love ,Suzi Quatro,"8Oct2019,8:14am",2020-03-24 14:53:02.024856,rosiedempsey93
Every You Every Me,Placebo,"8Oct2019,8:10am",2020-03-24 14:53:02.024856,rosiedempsey93
C'mon C'mon,The Von Bondies,"7Oct2019,11:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Falling Away From Me,Korn,"7Oct2019,11:05pm",2020-03-24 14:53:02.024856,rosiedempsey93
Kingdom of Rust,Doves,"7Oct2019,11:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Alone Again Or,The Damned,"7Oct2019,10:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
The People Who Grinned Themselves To Death,The Housemartins,"7Oct2019,10:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
The People Who Grinned Themselves To Death,The Housemartins,"7Oct2019,10:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
Hooked on a Feeling,Blue Swede,"7Oct2019,10:49pm",2020-03-24 14:53:02.024856,rosiedempsey93
Hungry Like the Wolf ,Duran Duran,"7Oct2019,10:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
Call Me,Blondie,"7Oct2019,10:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
Knockin' on Heaven's Door ,Bob Dylan,"7Oct2019,10:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
Get Over You,The Undertones,"7Oct2019,10:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Velouria,Pixies,"7Oct2019,10:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
Female of the Species,Space,"7Oct2019,10:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
Head On,Pixies,"7Oct2019,10:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
You Keep It All In,The Beautiful South,"7Oct2019,10:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Some Girls Are Bigger Than Others ,The Smiths,"7Oct2019,10:21pm",2020-03-24 14:53:02.024856,rosiedempsey93
Unhappy Birthday ,The Smiths,"7Oct2019,10:21pm",2020-03-24 14:53:02.024856,rosiedempsey93
Son of a Gun,The La's,"7Oct2019,10:17pm",2020-03-24 14:53:02.024856,rosiedempsey93
American Girl,Tom Petty and The Heartbreakers,"7Oct2019,10:13pm",2020-03-24 14:53:02.024856,rosiedempsey93
Banquet,Bloc Party,"7Oct2019,10:09pm",2020-03-24 14:53:02.024856,rosiedempsey93
Money Changes Everything ,The Smiths,"7Oct2019,10:05pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sitting On A Fence,The Housemartins,"7Oct2019,10:02pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fast Cars ,Buzzcocks,"7Oct2019,9:59pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Times They Are a,Bob Dylan,"7Oct2019,9:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
"Frankly, Mr. Shankly ",The Smiths,"7Oct2019,9:54pm",2020-03-24 14:53:02.024856,rosiedempsey93
Touch Me,The Doors,"7Oct2019,9:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Bide Your Time,The Courteeners,"7Oct2019,9:47pm",2020-03-24 14:53:02.024856,rosiedempsey93
Nothing To Be Done,The Pastels,"7Oct2019,9:43pm",2020-03-24 14:53:02.024856,rosiedempsey93
Making Plans for Nigel,XTC,"7Oct2019,9:39pm",2020-03-24 14:53:02.024856,rosiedempsey93
Modern Guilt,Beck,"7Oct2019,9:36pm",2020-03-24 14:53:02.024856,rosiedempsey93
No Rain,Blind Melon,"7Oct2019,9:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Walk the Line,Johnny Cash,"7Oct2019,9:29pm",2020-03-24 14:53:02.024856,rosiedempsey93
Something To Talk About,Badly Drawn Boy,"7Oct2019,9:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Black Steel,Tricky,"7Oct2019,9:20pm",2020-03-24 14:53:02.024856,rosiedempsey93
All Along the Watchtower,Bob Dylan,"7Oct2019,9:17pm",2020-03-24 14:53:02.024856,rosiedempsey93
Pass It On,The Coral,"7Oct2019,9:15pm",2020-03-24 14:53:02.024856,rosiedempsey93
Jeremy,Pearl Jam,"7Oct2019,9:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cherub Rock ,The Smashing Pumpkins,"7Oct2019,9:02pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Wouldn't Believe Your Radio,Stereophonics,"7Oct2019,8:58pm",2020-03-24 14:53:02.024856,rosiedempsey93
Jacqueline,The Coral,"7Oct2019,8:55pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Alone,Live,"7Oct2019,8:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Bill McCai,The Coral,"7Oct2019,8:48pm",2020-03-24 14:53:02.024856,rosiedempsey93
Harborcoat,R.E.M.,"7Oct2019,8:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
"What's the Frequency, Kenneth?",R.E.M.,"7Oct2019,8:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shining Light ,Ash,"7Oct2019,8:35pm",2020-03-24 14:53:02.024856,rosiedempsey93
Soul Love ,David Bowie,"7Oct2019,8:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Go Your Own Way ,Fleetwood Mac,"7Oct2019,8:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
A Little Time,The Beautiful South,"7Oct2019,8:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shitlist,L7,"7Oct2019,8:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
Brown Sugar ,The Rolling Stones,"7Oct2019,8:18pm",2020-03-24 14:53:02.024856,rosiedempsey93
Floyd the Barber ,Nirvana,"7Oct2019,8:16pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Size Of A Cow,The Wonder Stuff,"7Oct2019,8:12pm",2020-03-24 14:53:02.024856,rosiedempsey93
War Pigs,Black Sabbath,"7Oct2019,8:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
Calling Occupants Of Interplanetary Craft,Babes in Toyland,"7Oct2019,8:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Low,Cracker,"7Oct2019,7:55pm",2020-03-24 14:53:02.024856,rosiedempsey93
Deceptacon,Le Tigre,"7Oct2019,7:50pm",2020-03-24 14:53:02.024856,rosiedempsey93
Come Out And Play (Keep ‘Em Separated),The Offspring,"7Oct2019,7:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
Into the Groovey,Ciccone Youth,"7Oct2019,7:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
Drain You,Nirvana,"7Oct2019,7:38pm",2020-03-24 14:53:02.024856,rosiedempsey93
Give It Away,Red Hot Chili Peppers,"7Oct2019,7:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
She Sells Sanctuary (2009 Re,The Cult,"7Oct2019,7:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Vote 'em Out,Willie Nelson,"7Oct2019,7:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Queen Bitch ,David Bowie,"7Oct2019,7:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
It's the End of the World as We Know It (and I Feel Fine),R.E.M.,"7Oct2019,7:18pm",2020-03-24 14:53:02.024856,rosiedempsey93
Smiths Disco,The Courteeners,"7Oct2019,7:15pm",2020-03-24 14:53:02.024856,rosiedempsey93
Harness Your Hopes,Pavement,"7Oct2019,7:11pm",2020-03-24 14:53:02.024856,rosiedempsey93
Goin' Back,The Byrds,"7Oct2019,7:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
Dancing Barefoot,Patti Smith,"7Oct2019,7:03pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shoot You Down ,The Stone Roses,"7Oct2019,6:59pm",2020-03-24 14:53:02.024856,rosiedempsey93
Kool Thing,Sonic Youth,"7Oct2019,2:55pm",2020-03-24 14:53:02.024856,rosiedempsey93
It's Getting Boring By The Sea,Blood Red Shoes,"7Oct2019,2:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
Soldier Girl,The Polyphonic Spree,"7Oct2019,2:45pm",2020-03-24 14:53:02.024856,rosiedempsey93
Wetsuit,The Vaccines,"7Oct2019,2:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
Oh! You Pretty Things ,David Bowie,"7Oct2019,2:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Under the Bridge,Red Hot Chili Peppers,"7Oct2019,2:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
Joy Division Oven Gloves,Half Man Half Biscuit,"7Oct2019,2:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
Pump It Up,Elvis Costello & The Attractions,"7Oct2019,2:26pm",2020-03-24 14:53:02.024856,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,"7Oct2019,2:24pm",2020-03-24 14:53:02.024856,rosiedempsey93
Bang ,Blur,"7Oct2019,9:08am",2020-03-24 14:53:02.024856,rosiedempsey93
Dirty Jeans,Magic Dirt,"7Oct2019,9:04am",2020-03-24 14:53:02.024856,rosiedempsey93
Man in Black,Johnny Cash,"7Oct2019,9:01am",2020-03-24 14:53:02.024856,rosiedempsey93
Get On Our Own ,Buzzcocks,"7Oct2019,9:00am",2020-03-24 14:53:02.024856,rosiedempsey93
Get On Our Own ,Buzzcocks,"7Oct2019,8:58am",2020-03-24 14:53:02.024856,rosiedempsey93
Kitty,The Presidents of the United States of America,"7Oct2019,8:54am",2020-03-24 14:53:02.024856,rosiedempsey93
There is a Light That Never Goes Out,Dum Dum Girls,"7Oct2019,8:51am",2020-03-24 14:53:02.024856,rosiedempsey93
There is a Light That Never Goes Out,Dum Dum Girls,"7Oct2019,8:47am",2020-03-24 14:53:02.024856,rosiedempsey93
Kitty,The Presidents of the United States of America,"7Oct2019,8:43am",2020-03-24 14:53:02.024856,rosiedempsey93
Kitty,The Presidents of the United States of America,"7Oct2019,8:39am",2020-03-24 14:53:02.024856,rosiedempsey93
True Love Will Find You In The End,Daniel Johnston,"7Oct2019,8:36am",2020-03-24 14:53:02.024856,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,"7Oct2019,8:31am",2020-03-24 14:53:02.024856,rosiedempsey93
Mrs. Robinson ,The Lemonheads,"7Oct2019,8:27am",2020-03-24 14:53:02.024856,rosiedempsey93
Moon Over Marin,Dead Kennedys,"7Oct2019,8:27am",2020-03-24 14:53:02.024856,rosiedempsey93
Sleepy Time Time ,Cream,"6Oct2019,6:06pm",2020-03-24 14:53:02.024856,rosiedempsey93
Dreaming,Cream,"6Oct2019,6:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
SWLABR,Cream,"6Oct2019,6:01pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sitting On Top Of The World,Cream,"6Oct2019,5:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
Politician,Cream,"6Oct2019,5:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
Eric Clapton Interview,Cream,"6Oct2019,5:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Eric Clapton Interview,Cream,"6Oct2019,5:50pm",2020-03-24 14:53:02.024856,rosiedempsey93
Crossroads ,Cream,"6Oct2019,5:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
Passing The Time,Cream,"6Oct2019,5:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
Badge,Cream,"6Oct2019,5:39pm",2020-03-24 14:53:02.024856,rosiedempsey93
N.S.U.,Cream,"6Oct2019,5:39pm",2020-03-24 14:53:02.024856,rosiedempsey93
N.S.U.,Cream,"6Oct2019,5:36pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Coffee Song ,Cream,"6Oct2019,5:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
Wrapping Paper,Cream,"6Oct2019,5:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
Anyone For Tennis,Cream,"6Oct2019,5:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Toad,Cream,"6Oct2019,5:23pm",2020-03-24 14:53:02.024856,rosiedempsey93
Stormy Monday ,Cream,"6Oct2019,5:14pm",2020-03-24 14:53:02.024856,rosiedempsey93
Dance the Night Away,Cream,"6Oct2019,5:11pm",2020-03-24 14:53:02.024856,rosiedempsey93
Rock & Roll Queen,The Subways,"6Oct2019,5:02pm",2020-03-24 14:53:02.024856,rosiedempsey93
Down With the Sickness,Disturbed,"6Oct2019,4:58pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sweat Loaf,Butthole Surfers,"6Oct2019,4:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cannonball,The Breeders,"6Oct2019,4:48pm",2020-03-24 14:53:02.024856,rosiedempsey93
Man in Black,Johnny Cash,"6Oct2019,4:45pm",2020-03-24 14:53:02.024856,rosiedempsey93
Radiation Vibe,Fountains of Wayne,"6Oct2019,4:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Still Miss Someone ,Johnny Cash,"6Oct2019,4:39pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Need ,Buzzcocks,"6Oct2019,4:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Tipp City,The Amps,"6Oct2019,4:35pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shake Some Action,Flamin' Groovies,"6Oct2019,4:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
Atomic,Sleeper,"6Oct2019,4:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sticks 'n' Stones,Jamie T,"6Oct2019,4:21pm",2020-03-24 14:53:02.024856,rosiedempsey93
Why Can't I Touch It? ,Buzzcocks,"6Oct2019,4:14pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shipbuilding ,Robert Wyatt,"6Oct2019,4:11pm",2020-03-24 14:53:02.024856,rosiedempsey93
Secret Kiss,The Coral,"6Oct2019,4:08pm",2020-03-24 14:53:02.024856,rosiedempsey93
No Excuses,Alice in Chains,"6Oct2019,4:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
1049 Gotho,Idles,"6Oct2019,4:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Superstar,Sonic Youth,"6Oct2019,3:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
Come as You Are,Nirvana,"6Oct2019,3:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Sound Of The Suburbs,The Members,"6Oct2019,3:48pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sheepdog,Mando Diao,"6Oct2019,3:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
Woman,Wolfmother,"6Oct2019,3:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
Story of an Artist,Daniel Johnston,"6Oct2019,3:36pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Dreams of Children,The Jam,"6Oct2019,3:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
Vasoline,Stone Temple Pilots,"6Oct2019,3:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
King Flute,Guided by Voices,"6Oct2019,3:29pm",2020-03-24 14:53:02.024856,rosiedempsey93
My Girl,Madness,"6Oct2019,3:26pm",2020-03-24 14:53:02.024856,rosiedempsey93
Will You Smile Again?,...And You Will Know Us by the Trail of Dead,"6Oct2019,3:19pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Am The Fly ,Wire,"6Oct2019,3:16pm",2020-03-24 14:53:02.024856,rosiedempsey93
Thinking About You,Radiohead,"6Oct2019,3:13pm",2020-03-24 14:53:02.024856,rosiedempsey93
Daydream ,The Smashing Pumpkins,"6Oct2019,3:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Longview,Green Day,"6Oct2019,3:06pm",2020-03-24 14:53:02.024856,rosiedempsey93
Get the Message ,Electronic,"6Oct2019,3:01pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sweet Dreams,Roy Buchanan,"6Oct2019,2:57pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Want You to Want Me,Cheap Trick,"6Oct2019,2:54pm",2020-03-24 14:53:02.024856,rosiedempsey93
L.A. Woman,The Doors,"6Oct2019,2:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,"6Oct2019,2:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
Imitation of Life,R.E.M.,"6Oct2019,2:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
Rich,Yeah Yeah Yeahs,"6Oct2019,2:36pm",2020-03-24 14:53:02.024856,rosiedempsey93
Back to the Old House ,The Smiths,"6Oct2019,2:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
In the Morning,The Coral,"6Oct2019,2:31pm",2020-03-24 14:53:02.024856,rosiedempsey93
Digital,Joy Division,"6Oct2019,2:27pm",2020-03-24 14:53:02.024856,rosiedempsey93
Pack Yr Romantic Mind,Stereolab,"6Oct2019,2:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shakespeare's Sister ,The Smiths,"6Oct2019,2:20pm",2020-03-24 14:53:02.024856,rosiedempsey93
Lazy Line Painter Jane,Belle and Sebastian,"6Oct2019,2:14pm",2020-03-24 14:53:02.024856,rosiedempsey93
Creep,Radiohead,"6Oct2019,2:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
London Calling ,The Clash,"6Oct2019,2:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
True Love Will Find You In The End,Daniel Johnston,"6Oct2019,2:05pm",2020-03-24 14:53:02.024856,rosiedempsey93
Inbetweener,Sleeper,"5Oct2019,5:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Yeah Yeah Yeah Song,The Flaming Lips,"5Oct2019,5:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
Superstar,Carpenters,"5Oct2019,5:39pm",2020-03-24 14:53:02.024856,rosiedempsey93
Going Down To Liverpool,The Bangles,"5Oct2019,5:35pm",2020-03-24 14:53:02.024856,rosiedempsey93
Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),Carpenters,"5Oct2019,5:27pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mr Understanding,Pete and the Pirates,"5Oct2019,5:24pm",2020-03-24 14:53:02.024856,rosiedempsey93
Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),Carpenters,"5Oct2019,5:17pm",2020-03-24 14:53:02.024856,rosiedempsey93
