song,artist,username,total_plays,time_since_play,avg_play_hour,avg_play_day,total_weekend_plays,total_artist_plays,artist_distinct_songs,artist_max_song_count,artist_max_song_percent,percent_of_artist_play,song_rank,artist_rank
The Last Post (Evolution),Alexis Ffrench,COKUNUBI,2,6843,13.0,2.0,0,144,111,10,0.06944444444444445,0.013888888888888888,1881,15.0
The Lighthouse,Alexis Ffrench,COKUNUBI,1,78723,16.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3796,15.0
The Piano Whisperer,Alexis Ffrench,COKUNUBI,1,2703,13.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3797,15.0
The Promise,Alexis Ffrench,COKUNUBI,2,86043,18.0,1.5,0,144,111,10,0.06944444444444445,0.013888888888888888,1868,15.0
The Secret Piano,Alexis Ffrench,COKUNUBI,1,58083,22.0,1.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3798,15.0
The Singing Planet,Alexis Ffrench,COKUNUBI,2,78903,19.0,1.5,0,144,111,10,0.06944444444444445,0.013888888888888888,1861,15.0
The Water Diviner,Alexis Ffrench,COKUNUBI,1,3843,13.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3799,15.0
Together At Last,Alexis Ffrench,COKUNUBI,1,9303,11.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3800,15.0
Tomorrow Song,Alexis Ffrench,COKUNUBI,1,8283,12.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3801,15.0
Touching Stars,Alexis Ffrench,COKUNUBI,1,1323,14.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3802,15.0
Tranquillity,Alexis Ffrench,COKUNUBI,1,79683,16.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3568,15.0
Truth Vibrations,Alexis Ffrench,COKUNUBI,1,82443,15.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3551,15.0
Twin Peaks,Alexis Ffrench,COKUNUBI,1,3543,13.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3550,15.0
Two Skies,Alexis Ffrench,COKUNUBI,1,3063,13.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3549,15.0
Verde,Alexis Ffrench,COKUNUBI,1,82143,15.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3255,15.0
Waiting to Breathe,Alexis Ffrench,COKUNUBI,2,7263,12.5,2.0,0,144,111,10,0.06944444444444445,0.013888888888888888,1874,15.0
Waterfalls,Alexis Ffrench,COKUNUBI,2,9543,11.5,2.0,0,144,111,10,0.06944444444444445,0.013888888888888888,1839,15.0
We'll Build a Life,Alexis Ffrench,COKUNUBI,2,74523,15.0,1.0,0,144,111,10,0.06944444444444445,0.013888888888888888,1831,15.0
When Hearts Collide,Alexis Ffrench,COKUNUBI,1,3243,13.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3256,15.0
Where Worlds Collide,Alexis Ffrench,COKUNUBI,3,74043,13.333333333333334,2.0,0,144,111,10,0.06944444444444445,0.020833333333333332,1211,15.0
Whispering Fields,Alexis Ffrench,COKUNUBI,2,59283,18.0,1.5,0,144,111,10,0.06944444444444445,0.013888888888888888,1845,15.0
Winter,Alexis Ffrench,COKUNUBI,1,78123,16.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3257,15.0
With You,Alexis Ffrench,COKUNUBI,1,3363,13.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3258,15.0
You Are,Alexis Ffrench,COKUNUBI,1,82263,15.0,2.0,0,144,111,10,0.06944444444444445,0.006944444444444444,3259,15.0
A Case of You,Joni Mitchell,rosiedempsey93,1,75828,17.0,0.0,0,3,2,2,0.6666666666666666,0.3333333333333333,1324,296.0
This Flight Tonight,Joni Mitchell,rosiedempsey93,2,65808,20.0,0.5,0,3,2,2,0.6666666666666666,0.6666666666666666,950,296.0
A Certain Romance,Arctic Monkeys,rosiedempsey93,3,56388,10.333333333333334,3.6666666666666665,1,27,12,5,0.18518518518518517,0.1111111111111111,696,37.0
Dancing Shoes,Arctic Monkeys,rosiedempsey93,1,60288,21.0,1.0,0,27,12,5,0.18518518518518517,0.037037037037037035,1325,37.0
Fake Tales of San Francisco,Arctic Monkeys,rosiedempsey93,4,84948,12.75,1.5,0,27,12,5,0.18518518518518517,0.14814814814814814,481,37.0
From the Ritz to the Rubble,Arctic Monkeys,rosiedempsey93,1,49428,0.0,4.0,0,27,12,5,0.18518518518518517,0.037037037037037035,1326,37.0
I Bet You Look Good on the Dancefloor,Arctic Monkeys,rosiedempsey93,2,46248,6.5,4.0,1,27,12,5,0.18518518518518517,0.07407407407407407,884,37.0
Mardy Bum,Arctic Monkeys,rosiedempsey93,5,86088,11.6,2.0,1,27,12,5,0.18518518518518517,0.18518518518518517,299,37.0
Perhaps Vampires Is a Bit Strong But…,Arctic Monkeys,rosiedempsey93,1,48888,0.0,4.0,0,27,12,5,0.18518518518518517,0.037037037037037035,1327,37.0
Riot Van,Arctic Monkeys,rosiedempsey93,1,49068,0.0,4.0,0,27,12,5,0.18518518518518517,0.037037037037037035,1328,37.0
Still Take You Home,Arctic Monkeys,rosiedempsey93,2,58968,16.0,2.5,0,27,12,5,0.18518518518518517,0.07407407407407407,883,37.0
The View from the Afternoon,Arctic Monkeys,rosiedempsey93,2,63228,11.0,4.5,1,27,12,5,0.18518518518518517,0.07407407407407407,881,37.0
When the Sun Goes Down,Arctic Monkeys,rosiedempsey93,3,46128,8.0,5.333333333333333,2,27,12,5,0.18518518518518517,0.1111111111111111,663,37.0
You Probably Couldn't See for the Lights but You Were Staring Straight at Me,Arctic Monkeys,rosiedempsey93,2,15108,10.0,4.0,0,27,12,5,0.18518518518518517,0.07407407407407407,880,37.0
A Clear Mind,Julius Aston,COKUNUBI,1,19203,9.0,3.0,0,2,2,1,0.5,0.5,3260,560.0
Trieste,Julius Aston,COKUNUBI,1,72603,18.0,0.0,0,2,2,1,0.5,0.5,3261,560.0
A Close Friend,James Newton Howard,COKUNUBI,3,20103,10.333333333333334,2.3333333333333335,0,179,20,50,0.27932960893854747,0.01675977653631285,1194,10.0
Eptesicus,James Newton Howard,COKUNUBI,3,83823,12.666666666666666,3.6666666666666665,0,179,20,50,0.27932960893854747,0.01675977653631285,1206,10.0
Fairy Dance,James Newton Howard,COKUNUBI,2,20643,11.0,2.0,0,179,20,50,0.27932960893854747,0.0111731843575419,1729,10.0
Flying,James Newton Howard,COKUNUBI,1,3843,13.0,0.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3262,10.0
I Can Carry You,James Newton Howard,COKUNUBI,42,86103,13.833333333333334,2.3095238095238093,4,179,20,50,0.27932960893854747,0.2346368715083799,27,10.0
I'm Listening,James Newton Howard,COKUNUBI,1,69003,19.0,3.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3263,10.0
Inner Sanctum / The Nesting Grounds,James Newton Howard,COKUNUBI,5,85803,12.0,2.4,1,179,20,50,0.27932960893854747,0.027932960893854747,597,10.0
Lasiurus,James Newton Howard,COKUNUBI,1,4263,13.0,1.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3264,10.0
London,James Newton Howard,COKUNUBI,48,86223,14.104166666666666,2.1875,5,179,20,50,0.27932960893854747,0.2681564245810056,17,10.0
Molossus,James Newton Howard,COKUNUBI,1,2703,13.0,3.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3265,10.0
My Name Is Robert Neville,James Newton Howard,COKUNUBI,50,83523,13.96,2.2,4,179,20,50,0.27932960893854747,0.27932960893854747,15,10.0
Newt Says Goodbye to Tina / Jacob's Bakery,James Newton Howard,COKUNUBI,2,73683,19.5,1.0,0,179,20,50,0.27932960893854747,0.0111731843575419,1823,10.0
Nycteris,James Newton Howard,COKUNUBI,1,84843,14.0,2.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3266,10.0
Rue's Farewell,James Newton Howard,COKUNUBI,6,86343,14.333333333333334,2.1666666666666665,1,179,20,50,0.27932960893854747,0.0335195530726257,468,10.0
Salamander Eyes,James Newton Howard,COKUNUBI,4,79143,9.5,1.5,0,179,20,50,0.27932960893854747,0.0223463687150838,843,10.0
The Gravel Road,James Newton Howard,COKUNUBI,1,62103,21.0,2.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3267,10.0
The Healing,James Newton Howard,COKUNUBI,1,4323,13.0,2.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3268,10.0
The Mockingjay,James Newton Howard,COKUNUBI,4,72063,15.0,1.5,0,179,20,50,0.27932960893854747,0.0223463687150838,848,10.0
The Stampede / I'm Coming Home,James Newton Howard,COKUNUBI,2,39363,8.0,1.0,0,179,20,50,0.27932960893854747,0.0111731843575419,2055,10.0
What Are You Asking Me?,James Newton Howard,COKUNUBI,1,1503,14.0,2.0,0,179,20,50,0.27932960893854747,0.00558659217877095,3269,10.0
A Deal With Chaos,Jóhann Jóhannsson,COKUNUBI,1,63303,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3270,35.0
A Game of Croquet,Jóhann Jóhannsson,COKUNUBI,1,66303,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3271,35.0
A Model of the Universe,Jóhann Jóhannsson,COKUNUBI,11,74223,12.909090909090908,2.5454545454545454,2,90,52,13,0.14444444444444443,0.12222222222222222,181,35.0
A Song For Europa,Jóhann Jóhannsson,COKUNUBI,1,66543,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3272,35.0
A Sparrow Alighted Upon Our Shoulder,Jóhann Jóhannsson,COKUNUBI,2,65643,21.0,2.0,0,90,52,13,0.14444444444444443,0.022222222222222223,2083,35.0
Alejandro's Song,Jóhann Jóhannsson,COKUNUBI,1,61563,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3273,35.0
"By The Roes, And By The Hinds Of The Field",Jóhann Jóhannsson,COKUNUBI,1,65043,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3274,35.0
"Cambridge, 1963",Jóhann Jóhannsson,COKUNUBI,1,66843,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3275,35.0
City Building ,Jóhann Jóhannsson,COKUNUBI,1,63963,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3276,35.0
De Luce Et Umbra,Jóhann Jóhannsson,COKUNUBI,5,83643,14.4,2.4,1,90,52,13,0.14444444444444443,0.05555555555555555,619,35.0
Desert Music,Jóhann Jóhannsson,COKUNUBI,2,69063,20.5,2.0,0,90,52,13,0.14444444444444443,0.022222222222222223,2001,35.0
Domestic Pressures,Jóhann Jóhannsson,COKUNUBI,2,75963,18.5,2.5,0,90,52,13,0.14444444444444443,0.022222222222222223,2011,35.0
Eleven Thousand Six Hundred And Sixty,Jóhann Jóhannsson,COKUNUBI,1,61563,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3277,35.0
Escape,Jóhann Jóhannsson,COKUNUBI,1,62283,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3278,35.0
Explosion,Jóhann Jóhannsson,COKUNUBI,1,61923,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3254,35.0
First Encounter,Jóhann Jóhannsson,COKUNUBI,2,74043,19.5,2.0,0,90,52,13,0.14444444444444443,0.022222222222222223,2022,35.0
Flight From The City,Jóhann Jóhannsson,COKUNUBI,13,84423,11.461538461538462,2.3076923076923075,1,90,52,13,0.14444444444444443,0.14444444444444443,121,35.0
Forces of Attraction,Jóhann Jóhannsson,COKUNUBI,1,67743,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3252,35.0
Fordlândia,Jóhann Jóhannsson,COKUNUBI,2,73743,20.0,2.0,0,90,52,13,0.14444444444444443,0.022222222222222223,2023,35.0
"Good Night, Day",Jóhann Jóhannsson,COKUNUBI,1,63663,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3221,35.0
Heptapod B,Jóhann Jóhannsson,COKUNUBI,1,67623,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3251,35.0
How We Left Fordlândia,Jóhann Jóhannsson,COKUNUBI,1,64923,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3222,35.0
Hydraulic Lift,Jóhann Jóhannsson,COKUNUBI,1,65523,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3223,35.0
I Can't Find Them,Jóhann Jóhannsson,COKUNUBI,1,61863,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3224,35.0
Mandy Love Theme,Jóhann Jóhannsson,COKUNUBI,3,84783,13.0,2.6666666666666665,0,90,52,13,0.14444444444444443,0.03333333333333333,1278,35.0
Melodia (Guidelines for a Space Propulsion Device based on Heim's Quantum Theory),Jóhann Jóhannsson,COKUNUBI,1,59583,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3225,35.0
One Of Twelve,Jóhann Jóhannsson,COKUNUBI,1,63063,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3226,35.0
Part 1.1,Jóhann Jóhannsson,COKUNUBI,1,68223,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3227,35.0
Part 3/ IBM 1402 Card Read,Jóhann Jóhannsson,COKUNUBI,1,60303,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3228,35.0
Part 5/ The Sun's Gone Dim And The Sky's Turned Black,Jóhann Jóhannsson,COKUNUBI,1,60843,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3229,35.0
Payphone,Jóhann Jóhannsson,COKUNUBI,1,67023,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3230,35.0
Quinn,Jóhann Jóhannsson,COKUNUBI,1,60423,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3231,35.0
Sapir,Jóhann Jóhannsson,COKUNUBI,1,63423,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3232,35.0
Separation ,Jóhann Jóhannsson,COKUNUBI,1,59703,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3233,35.0
Shell,Jóhann Jóhannsson,COKUNUBI,1,66903,19.0,6.0,1,90,52,13,0.14444444444444443,0.011111111111111112,3234,35.0
Soccer Game,Jóhann Jóhannsson,COKUNUBI,1,62523,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3235,35.0
Terra Firma,Jóhann Jóhannsson,COKUNUBI,1,63783,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3236,35.0
The Beast ,Jóhann Jóhannsson,COKUNUBI,1,68403,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3237,35.0
The Border,Jóhann Jóhannsson,COKUNUBI,1,62823,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3238,35.0
The Candlelight Vigil,Jóhann Jóhannsson,COKUNUBI,1,66123,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3239,35.0
The Keeper,Jóhann Jóhannsson,COKUNUBI,1,61023,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3240,35.0
The Lord’s Prayer,Jóhann Jóhannsson,COKUNUBI,1,62643,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3241,35.0
The Rocket Builder (Io Pan!),Jóhann Jóhannsson,COKUNUBI,1,68103,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3242,35.0
The Sun's Gone Dim and the Sky's Turned Black,Jóhann Jóhannsson,COKUNUBI,1,67383,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3243,35.0
The Theory of Everything,Jóhann Jóhannsson,COKUNUBI,5,84483,12.8,1.2,0,90,52,13,0.14444444444444443,0.05555555555555555,614,35.0
Theme ,Jóhann Jóhannsson,COKUNUBI,1,66723,19.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3244,35.0
There Is No Safe Side But The Side Of Truth ,Jóhann Jóhannsson,COKUNUBI,1,65283,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3245,35.0
They Fed The Sparrows Leftovers And Offered Grass To Scherfig's Turtle ,Jóhann Jóhannsson,COKUNUBI,1,61203,21.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3246,35.0
They Leave Everything Behind ,Jóhann Jóhannsson,COKUNUBI,1,59043,22.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3247,35.0
Three Thousand Five Hundred And Ninety One Benches ,Jóhann Jóhannsson,COKUNUBI,1,66363,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3248,35.0
Through Falling Snow,Jóhann Jóhannsson,COKUNUBI,1,63183,20.0,2.0,0,90,52,13,0.14444444444444443,0.011111111111111112,3249,35.0
arrival,Jóhann Jóhannsson,COKUNUBI,2,68583,20.5,2.0,0,90,52,13,0.14444444444444443,0.022222222222222223,1290,35.0
A Different Equation,Alexandre Desplat,COKUNUBI,3,83703,14.333333333333334,2.0,0,156,35,32,0.20512820512820512,0.019230769230769232,1215,12.0
A New Beginning,Alexandre Desplat,COKUNUBI,1,81723,15.0,3.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3250,12.0
Alan Turing's Legacy,Alexandre Desplat,COKUNUBI,8,79143,10.75,2.0,1,156,35,32,0.20512820512820512,0.05128205128205128,329,12.0
Albatross,Alexandre Desplat,COKUNUBI,1,84723,14.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3279,12.0
Bombing Tokyo,Alexandre Desplat,COKUNUBI,1,83883,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3253,12.0
Broken Ankle,Alexandre Desplat,COKUNUBI,1,83283,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3280,12.0
Coming Home,Alexandre Desplat,COKUNUBI,1,85263,14.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3312,12.0
Courtyard Apocalypse,Alexandre Desplat,COKUNUBI,22,79983,14.318181818181818,2.1818181818181817,1,156,35,32,0.20512820512820512,0.14102564102564102,69,12.0
Dead Comrades,Alexandre Desplat,COKUNUBI,2,83703,14.5,2.5,0,156,35,32,0.20512820512820512,0.01282051282051282,1368,12.0
Drive To Radio Tokyo,Alexandre Desplat,COKUNUBI,1,84303,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3314,12.0
Elisa's Theme,Alexandre Desplat,COKUNUBI,9,83823,10.555555555555555,2.111111111111111,0,156,35,32,0.20512820512820512,0.057692307692307696,235,12.0
Extremely Loud and Incredibly Close,Alexandre Desplat,COKUNUBI,12,83703,12.416666666666666,3.0,2,156,35,32,0.20512820512820512,0.07692307692307693,154,12.0
God Made The Stars,Alexandre Desplat,COKUNUBI,1,84903,14.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3315,12.0
Japanese Attack,Alexandre Desplat,COKUNUBI,1,84243,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3316,12.0
Lily's Theme,Alexandre Desplat,COKUNUBI,3,65043,12.333333333333334,1.3333333333333333,0,156,35,32,0.20512820512820512,0.019230769230769232,1266,12.0
Mac's Death,Alexandre Desplat,COKUNUBI,2,84663,15.5,2.0,0,156,35,32,0.20512820512820512,0.01282051282051282,1323,12.0
Making Gnocchi,Alexandre Desplat,COKUNUBI,1,84423,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3317,12.0
Olympic Kick,Alexandre Desplat,COKUNUBI,1,85143,14.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3318,12.0
Radio Reading,Alexandre Desplat,COKUNUBI,1,83043,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3319,12.0
Rain,Alexandre Desplat,COKUNUBI,1,83763,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3320,12.0
Solitary,Alexandre Desplat,COKUNUBI,1,84483,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3321,12.0
Statues,Alexandre Desplat,COKUNUBI,20,85563,14.6,2.2,1,156,35,32,0.20512820512820512,0.1282051282051282,81,12.0
Stunt Expo 2004,Alexandre Desplat,COKUNUBI,1,70263,19.0,3.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3322,12.0
Surprise Mac Attack,Alexandre Desplat,COKUNUBI,3,84843,14.333333333333334,2.0,0,156,35,32,0.20512820512820512,0.019230769230769232,1279,12.0
The Bird's Farewell,Alexandre Desplat,COKUNUBI,4,83163,14.25,2.5,0,156,35,32,0.20512820512820512,0.02564102564102564,845,12.0
The Danish Girl,Alexandre Desplat,COKUNUBI,13,84663,13.384615384615385,2.076923076923077,0,156,35,32,0.20512820512820512,0.08333333333333333,124,12.0
The Grey Lady,Alexandre Desplat,COKUNUBI,1,6423,12.0,2.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3323,12.0
The Imitation Game,Alexandre Desplat,COKUNUBI,32,82623,13.25,2.03125,1,156,35,32,0.20512820512820512,0.20512820512820512,48,12.0
The Plank,Alexandre Desplat,COKUNUBI,1,82923,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3324,12.0
The War Is Over,Alexandre Desplat,COKUNUBI,1,82623,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3325,12.0
To Naoetsu,Alexandre Desplat,COKUNUBI,2,83523,17.0,2.5,0,156,35,32,0.20512820512820512,0.01282051282051282,1640,12.0
Torrance Tornado,Alexandre Desplat,COKUNUBI,1,85443,14.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3326,12.0
Trip To Omori,Alexandre Desplat,COKUNUBI,1,84063,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3327,12.0
Unbroken,Alexandre Desplat,COKUNUBI,1,82263,15.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3328,12.0
We Are Here,Alexandre Desplat,COKUNUBI,1,85563,14.0,4.0,0,156,35,32,0.20512820512820512,0.00641025641025641,3329,12.0
A Dream Is a Wish Your Heart Makes,Lily James,COKUNUBI,1,72723,18.0,1.0,0,1,1,1,1.0,1.0,3330,807.0
A Game I Like to Play,Ramin Djawadi,COKUNUBI,2,12183,11.0,0.5,0,139,47,45,0.3237410071942446,0.014388489208633094,1638,18.0
A Lannister Always Pays His Debts,Ramin Djawadi,COKUNUBI,2,72843,15.0,0.0,0,139,47,45,0.3237410071942446,0.014388489208633094,1609,18.0
A Lion's Legacy,Ramin Djawadi,COKUNUBI,1,7083,12.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3331,18.0
Against All Odds,Ramin Djawadi,COKUNUBI,2,75243,14.5,2.0,0,139,47,45,0.3237410071942446,0.014388489208633094,1604,18.0
Blood of My Blood,Ramin Djawadi,COKUNUBI,1,82743,15.0,3.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3332,18.0
Casterly Rock,Ramin Djawadi,COKUNUBI,1,7263,12.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3333,18.0
Dr. Ford,Ramin Djawadi,COKUNUBI,4,74283,10.25,2.75,1,139,47,45,0.3237410071942446,0.02877697841726619,868,18.0
Dragonglass,Ramin Djawadi,COKUNUBI,1,9183,11.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3334,18.0
Dragonstone,Ramin Djawadi,COKUNUBI,6,76143,14.166666666666666,1.1666666666666667,0,139,47,45,0.3237410071942446,0.04316546762589928,426,18.0
For Cersei,Ramin Djawadi,COKUNUBI,1,4083,13.0,3.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3335,18.0
Game Of Thrones ,Ramin Djawadi,COKUNUBI,1,76203,17.0,0.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3336,18.0
Goodbye Brother ,Ramin Djawadi,COKUNUBI,2,63723,16.0,1.0,0,139,47,45,0.3237410071942446,0.014388489208633094,1620,18.0
Gorgeous Beasts,Ramin Djawadi,COKUNUBI,1,8103,12.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3337,18.0
Heart,Ramin Djawadi,COKUNUBI,2,49623,2.0,3.0,0,139,47,45,0.3237410071942446,0.014388489208633094,1618,18.0
Home,Ramin Djawadi,COKUNUBI,1,8283,12.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3338,18.0
I Am the Storm,Ramin Djawadi,COKUNUBI,1,9723,11.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3339,18.0
I Feel Alive,Ramin Djawadi,COKUNUBI,2,77163,18.0,2.5,0,139,47,45,0.3237410071942446,0.014388489208633094,1646,18.0
I Need You by My Side (Bonus Track),Ramin Djawadi,COKUNUBI,1,26043,7.0,2.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3340,18.0
Ironborn,Ramin Djawadi,COKUNUBI,1,6903,12.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3341,18.0
Just Me and You,Ramin Djawadi,COKUNUBI,1,5883,12.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3342,18.0
Light of the Seven,Ramin Djawadi,COKUNUBI,45,85983,13.844444444444445,2.1777777777777776,3,139,47,45,0.3237410071942446,0.3237410071942446,22,18.0
Maester,Ramin Djawadi,COKUNUBI,3,67143,14.666666666666666,2.3333333333333335,0,139,47,45,0.3237410071942446,0.02158273381294964,1243,18.0
Main Title (From Game of Thrones: Season 7),Ramin Djawadi,COKUNUBI,1,79143,16.0,1.0,0,139,47,45,0.3237410071942446,0.007194244604316547,3313,18.0
